event_id,timestamp,region,substation_id,transformer_id,latitude,longitude,voltage_kv,current_amp,power_mw,frequency_hz,load_percent,power_factor,temperature_c,energy_generated_mwh,energy_consumed_mwh,outage_duration_min,communication_latency_ms,fault_indicator,anomaly_score,risk_score,status,anomaly_type,ingestion_time,ingestion_batch,voltage_deviation_kv,frequency_deviation_hz,power_quality_score,voltage_stability_score,calculated_power_mw,transmission_efficiency,load_percent_zscore,temperature_c_zscore,power_mw_zscore,transformation_time,silver_version,anomaly_flag,hour_of_day,date
EVT-0043592,2025-06-17 00:56:47.809201,North-East,SUB-017,TR-017020,28.296,76.592,40.01,12.72,0.49,50.0,16.7,0.9619,37.28,32.2,-12.79,0.0,5.5,0,0.0011,3,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.01,0.0,90.5,100.0,0.49,-251.8,-1.653,-1.293,-1.835,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0053349,2025-06-17 00:56:33.133519,North,SUB-003,TR-003010,32.3246,74.7901,43.02,70.23,2.32,49.75,70.0,0.7694,56.0,135.08,-8.9,0.0,11.36,0,0.2224,73,High Risk,Power Factor Anomaly,2026-09-05T19:42:40.361482,batch_001,3.02,-0.25,42.4,84.9,2.32,-1517.8,0.73,1.143,0.967,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0031168,2025-06-17 00:56:24.916838,Central,SUB-028,TR-028004,20.2884,76.2009,42.47,66.12,2.2,49.79,70.0,0.7827,56.0,-17.88,13.75,6.75,8.22,0,0.1874,66,Warning,Overload,2026-09-05T19:42:40.361482,batch_001,2.47,-0.21,45.7,87.6,2.2,-130.0,0.73,1.143,0.783,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0111569,2025-06-17 00:56:11.725187,South,SUB-009,TR-009014,17.385,78.4867,40.13,41.84,1.56,50.03,40.0,0.9266,44.0,-47.86,9.85,0.0,3.1,0,0.0114,20,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.13,0.03,81.6,99.4,1.56,-485.9,-0.612,-0.419,-0.197,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0031160,2025-06-17 00:55:32.577262,East,SUB-011,TR-011011,22.5726,88.3639,39.32,27.9,1.04,50.1,23.26,0.9441,38.46,24.66,-4.21,0.0,5.18,0,0.0473,10,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.68,0.1,86.0,96.6,1.04,-585.7,-1.36,-1.14,-0.993,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0013997,2025-06-17 00:53:46.121180,North-East,SUB-027,TR-027011,28.5355,76.2346,40.5,20.23,0.78,49.95,25.23,0.9537,40.39,18.41,-9.96,0.0,10.05,0,0.0295,10,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.5,-0.05,88.4,97.5,0.78,-184.8,-1.272,-0.889,-1.391,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0006293,2025-06-17 00:52:34.179492,South,SUB-008,TR-008011,13.0827,80.2707,43.45,48.55,1.88,49.8,58.0,0.8888,50.74,38.92,12.95,0.0,18.72,0,0.1809,55,Warning,Generation Drop,2026-09-05T19:42:40.361482,batch_001,3.45,-0.2,72.2,82.8,1.87,300.5,0.193,0.458,0.293,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0053945,2025-06-17 00:51:29.727644,East,SUB-023,TR-023004,21.2787,82.1406,37.15,60.94,1.72,50.24,70.0,0.7602,56.0,29.38,-24.77,0.0,12.44,0,0.2163,67,Warning,Power Factor Anomaly,2026-09-05T19:42:40.361482,batch_001,-2.85,0.24,40.1,85.8,1.72,-118.6,0.73,1.143,0.048,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0118415,2025-06-17 00:50:54.391897,East,SUB-011,TR-011007,22.5726,88.3639,37.02,63.74,1.98,50.27,70.0,0.84,56.0,-18.38,11.82,0.0,11.01,0,0.2008,68,Warning,Frequency Deviation,2026-09-05T19:42:40.361482,batch_001,-2.98,0.27,60.0,85.1,1.98,-155.5,0.73,1.143,0.446,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0123849,2025-06-17 00:50:25.454971,North-East,SUB-017,TR-017015,28.296,76.592,40.76,25.14,0.94,50.05,24.94,0.9216,41.01,-25.34,-11.73,0.0,1.92,0,0.0415,11,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.76,0.05,80.4,96.2,0.94,216.0,-1.285,-0.808,-1.146,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0014539,2025-06-17 00:50:23.077263,North,SUB-029,TR-029012,26.9124,75.7873,43.46,55.19,2.16,50.18,58.0,0.9,50.0,22.32,-2.36,0.0,32.2,0,0.174,57,Warning,Generation Drop,2026-09-05T19:42:40.361482,batch_001,3.46,0.18,75.0,82.7,2.16,-945.8,0.193,0.362,0.722,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0061655,2025-06-17 00:49:15.476017,North,SUB-001,TR-001015,28.6139,77.209,40.15,15.93,0.6,50.03,21.48,0.9304,38.71,14.51,3.96,0.0,12.0,0,0.0118,0,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.15,0.03,82.6,99.2,0.6,366.4,-1.44,-1.107,-1.666,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0146410,2025-06-17 00:49:05.835331,East,SUB-012,TR-012007,23.2599,77.4126,42.75,47.83,1.67,49.8,58.0,0.8158,50.0,-92.85,-6.95,0.0,5.75,0,0.1772,52,Warning,Communication Failure,2026-09-05T19:42:40.361482,batch_001,2.75,-0.2,54.0,86.2,1.67,1336.0,0.193,0.362,-0.028,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0133133,2025-06-17 00:47:49.675257,West,SUB-005,TR-005007,19.076,72.8777,37.08,53.63,1.73,49.8,58.0,0.869,50.0,-27.86,22.03,0.0,3.82,0,0.1663,52,Warning,Overload,2026-09-05T19:42:40.361482,batch_001,-2.92,-0.2,67.2,85.4,1.73,-126.5,0.193,0.362,0.063,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0068065,2025-06-17 00:46:45.792250,West,SUB-021,TR-021014,19.6776,72.7323,40.23,14.86,0.55,50.04,22.5,0.9285,40.92,-65.23,32.02,0.0,6.12,0,0.0162,8,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.23,0.04,82.1,98.8,0.56,-203.7,-1.394,-0.82,-1.743,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0045993,2025-06-17 00:46:16.405015,North,SUB-001,TR-001003,28.6139,77.209,42.87,58.07,2.09,50.26,70.0,0.84,56.0,-9.41,-5.39,0.0,5.84,0,0.1946,73,High Risk,Frequency Deviation,2026-09-05T19:42:40.361482,batch_001,2.87,0.26,60.0,85.6,2.09,174.6,0.73,1.143,0.614,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0110750,2025-06-17 00:45:35.451071,North,SUB-004,TR-004011,25.2048,77.3948,37.11,56.27,1.88,50.19,58.0,0.9,50.0,27.02,1.18,0.0,13.81,0,0.1527,53,Warning,Generation Drop,2026-09-05T19:42:40.361482,batch_001,-2.89,0.19,75.0,85.6,1.88,2289.8,0.193,0.362,0.293,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0003839,2025-06-17 00:44:27.819084,Central,SUB-016,TR-016001,24.8688,76.6562,40.54,17.52,0.65,50.01,22.83,0.91,41.04,-15.91,1.01,0.0,2.42,0,0.0245,7,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.54,0.01,77.5,97.3,0.65,-1575.2,-1.379,-0.804,-1.59,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0031610,2025-06-17 00:43:34.555415,Central,SUB-014,TR-014019,26.8206,80.2701,34.98,71.64,1.84,50.34,85.0,0.7342,63.26,11.23,0.22,0.0,55.25,1,0.7178,99,Critical,Compound Anomaly,2026-09-05T19:42:40.361482,batch_001,-5.02,0.34,33.6,74.9,1.84,5104.5,1.4,2.088,0.232,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0029893,2025-06-17 00:43:01.464901,North-East,SUB-017,TR-017017,28.296,76.592,36.95,52.47,1.74,49.83,58.0,0.896,50.0,134.33,5.19,0.0,5.74,0,0.1568,57,Warning,Transformer Fault,2026-09-05T19:42:40.361482,batch_001,-3.05,-0.17,74.0,84.8,1.74,2588.2,0.193,0.362,0.079,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0037544,2025-06-17 00:42:42.613446,East,SUB-023,TR-023004,21.2787,82.1406,42.56,42.21,1.62,49.77,58.0,0.9,50.0,6.69,-56.16,0.0,4.12,0,0.1481,57,Warning,Generation Drop,2026-09-05T19:42:40.361482,batch_001,2.56,-0.23,75.0,87.2,1.62,-11.9,0.193,0.362,-0.105,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0040606,2025-06-17 00:42:35.142254,West,SUB-007,TR-007017,18.5204,73.8567,42.78,51.51,1.98,50.2,58.0,0.9,50.0,-74.69,-4.29,0.0,3.68,0,0.1501,58,Warning,Temperature Spike,2026-09-05T19:42:40.361482,batch_001,2.78,0.2,75.0,86.1,1.98,1741.0,0.193,0.362,0.446,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0099282,2025-06-17 00:41:46.118980,South,SUB-026,TR-026016,17.3618,78.531,36.65,61.2,1.71,50.22,70.0,0.7622,56.0,4.97,11.19,0.0,10.44,0,0.2315,71,High Risk,Unexpected Consumption,2026-09-05T19:42:40.361482,batch_001,-3.35,0.22,40.6,83.2,1.71,44.4,0.73,1.143,0.033,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0113551,2025-06-17 00:40:36.421469,South,SUB-026,TR-026001,17.3618,78.531,36.46,65.61,1.82,49.8,70.0,0.7587,56.0,9.7,26.42,0.0,18.6,0,0.2378,69,Warning,Power Factor Anomaly,2026-09-05T19:42:40.361482,batch_001,-3.54,-0.2,39.7,82.3,1.81,36.7,0.73,1.143,0.201,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0046938,2025-06-17 00:40:16.914565,South,SUB-026,TR-026015,17.3618,78.531,40.21,13.18,0.5,49.9,16.07,0.9474,38.07,77.79,2.47,0.0,4.15,0,0.0284,4,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.21,-0.1,86.9,99.0,0.5,3149.4,-1.682,-1.191,-1.819,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0019472,2025-06-17 00:40:08.424363,North,SUB-002,TR-002006,26.9124,75.7873,40.08,15.06,0.55,50.04,17.75,0.9111,36.92,69.44,8.51,0.0,3.31,0,0.0105,2,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.08,0.04,77.8,99.6,0.55,816.0,-1.606,-1.34,-1.743,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0102390,2025-06-17 00:40:02.209798,West,SUB-007,TR-007004,18.5204,73.8567,39.88,16.59,0.6,49.97,18.51,0.9073,37.4,3.51,8.98,0.0,8.69,0,0.0105,3,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.12,-0.03,76.8,99.4,0.6,39.1,-1.572,-1.278,-1.666,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0049621,2025-06-17 00:38:27.601812,West,SUB-005,TR-005007,19.076,72.8777,39.08,22.2,0.83,49.99,21.83,0.9531,37.97,-21.82,33.34,0.0,9.41,0,0.0394,5,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.92,-0.01,88.3,95.4,0.83,-65.4,-1.424,-1.204,-1.314,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0101774,2025-06-17 00:37:54.627381,East,SUB-011,TR-011008,22.5726,88.3639,42.23,44.66,1.57,50.16,58.0,0.8336,50.0,-123.2,13.53,46.57,6.82,0,0.144,49,Low,Generation Drop,2026-09-05T19:42:40.361482,batch_001,2.23,0.16,58.4,88.8,1.57,-910.6,0.193,0.362,-0.182,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0052569,2025-06-17 00:37:25.193436,East,SUB-011,TR-011002,22.5726,88.3639,41.0,24.38,0.95,50.04,25.25,0.9461,42.02,38.91,-23.33,0.0,3.61,0,0.0471,12,Normal,Temperature Spike,2026-09-05T19:42:40.361482,batch_001,1.0,0.04,86.5,95.0,0.95,-166.8,-1.271,-0.677,-1.131,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0081250,2025-06-17 00:36:38.713180,Central,SUB-015,TR-015004,25.3948,79.4625,39.45,17.47,0.64,50.07,26.86,0.9321,39.75,14.14,6.58,0.0,4.76,0,0.0366,10,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.55,0.07,83.0,97.2,0.64,214.9,-1.199,-0.972,-1.605,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0128337,2025-06-17 00:36:38.229898,West,SUB-007,TR-007013,18.5204,73.8567,40.26,10.99,0.42,50.0,19.88,0.9379,36.99,11.86,25.09,0.0,2.26,0,0.0113,4,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.26,0.0,84.5,98.7,0.41,47.3,-1.511,-1.331,-1.942,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0069075,2025-06-17 00:36:38.006090,North,SUB-001,TR-001011,28.6139,77.209,40.37,11.97,0.45,50.07,27.6,0.9403,41.06,-2.04,-8.92,0.0,12.0,0,0.0285,12,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.37,0.07,85.1,98.2,0.45,22.9,-1.166,-0.801,-1.896,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0042777,2025-06-17 00:36:04.504785,West,SUB-019,TR-019002,22.3167,78.03,39.65,12.62,0.47,49.98,20.68,0.9415,38.44,29.96,8.32,0.0,2.53,0,0.0173,3,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.35,-0.02,85.4,98.2,0.47,360.1,-1.475,-1.143,-1.865,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0066274,2025-06-17 00:36:03.453233,Central,SUB-016,TR-016014,24.8688,76.6562,37.69,46.05,1.47,49.82,58.0,0.8445,50.0,-6.49,-7.58,0.0,9.67,0,0.1457,52,Warning,Transformer Fault,2026-09-05T19:42:40.361482,batch_001,-2.31,-0.18,61.1,88.4,1.47,85.6,0.193,0.362,-0.335,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0110448,2025-06-17 00:34:24.099719,Central,SUB-014,TR-014002,26.8206,80.2701,39.0,19.63,0.72,50.02,22.98,0.9407,39.32,-57.11,28.64,0.0,2.53,0,0.0432,7,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-1.0,0.02,85.2,95.0,0.72,-199.4,-1.373,-1.028,-1.483,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0011030,2025-06-17 00:33:32.650814,East,SUB-023,TR-023011,21.2787,82.1406,43.3,49.96,1.95,49.79,58.0,0.9,50.0,55.59,6.92,0.0,17.18,0,0.1738,60,Warning,Generation Drop,2026-09-05T19:42:40.361482,batch_001,3.3,-0.21,75.0,83.5,1.95,803.3,0.193,0.362,0.4,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0124613,2025-06-17 00:33:21.144905,East,SUB-012,TR-012012,23.2599,77.4126,39.97,13.58,0.51,50.02,17.98,0.936,36.87,1.6,-2.46,0.0,11.21,0,0.0044,0,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.03,0.02,84.0,99.8,0.51,-65.0,-1.596,-1.347,-1.804,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0136906,2025-06-17 00:33:17.629924,South,SUB-022,TR-022008,15.2993,74.124,40.39,16.21,0.59,50.08,17.63,0.9,36.47,26.1,-21.13,0.0,3.26,0,0.0321,5,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.39,0.08,75.0,98.0,0.59,-123.5,-1.612,-1.399,-1.682,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0123078,2025-06-17 00:33:07.107718,North,SUB-004,TR-004014,25.2048,77.3948,39.0,29.51,1.07,50.05,27.86,0.9317,39.68,-39.03,-11.89,0.0,2.39,0,0.0492,17,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-1.0,0.05,82.9,95.0,1.07,328.3,-1.154,-0.981,-0.947,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0128473,2025-06-17 00:33:06.201188,Central,SUB-028,TR-028006,20.2884,76.2009,39.77,21.86,0.8,50.01,15.0,0.9205,40.47,11.83,-4.7,0.0,6.96,0,0.0105,1,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.23,0.01,80.1,98.8,0.8,-251.7,-1.729,-0.878,-1.36,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0139811,2025-06-17 00:32:53.154422,North-East,SUB-017,TR-017007,28.296,76.592,40.53,19.13,0.72,50.03,21.85,0.9347,41.8,6.05,-2.22,0.0,2.51,0,0.0266,8,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.53,0.03,83.7,97.4,0.72,-272.5,-1.423,-0.705,-1.483,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0038668,2025-06-17 00:32:02.161034,Central,SUB-014,TR-014001,26.8206,80.2701,39.66,18.81,0.7,50.05,24.99,0.9427,38.63,-130.98,21.42,0.0,6.57,0,0.0239,7,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.34,0.05,85.7,98.3,0.7,-611.5,-1.283,-1.118,-1.513,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0007596,2025-06-17 00:31:41.712631,Central,SUB-028,TR-028019,20.2884,76.2009,39.62,21.08,0.76,50.06,29.05,0.9153,39.4,80.75,-3.12,0.0,1.31,0,0.0274,11,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.38,0.06,78.8,98.1,0.76,-2588.1,-1.101,-1.018,-1.421,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0071174,2025-06-17 00:30:43.676415,North,SUB-001,TR-001015,28.6139,77.209,39.75,19.34,0.75,50.08,21.4,0.9778,38.47,9.48,12.52,0.0,10.95,0,0.0258,5,Normal,Power Factor Anomaly,2026-09-05T19:42:40.361482,batch_001,-0.25,0.08,94.4,98.8,0.75,75.7,-1.443,-1.139,-1.437,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0042390,2025-06-17 00:29:17.904545,North-East,SUB-018,TR-018014,29.0588,76.0231,43.26,71.33,2.59,49.72,70.0,0.84,56.0,-25.99,-15.29,0.0,5.77,0,0.2155,74,High Risk,Frequency Deviation,2026-09-05T19:42:40.361482,batch_001,3.26,-0.28,60.0,83.7,2.59,170.0,0.73,1.143,1.38,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0114454,2025-06-17 00:29:07.324382,Central,SUB-016,TR-016018,24.8688,76.6562,39.68,27.83,1.03,50.01,40.0,0.9298,44.0,-27.25,-6.75,0.0,11.7,0,0.0151,20,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.32,0.01,82.4,98.4,1.03,403.7,-0.612,-0.419,-1.008,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0047712,2025-06-17 00:28:43.549204,North-East,SUB-017,TR-017004,28.296,76.592,41.0,11.3,0.44,50.1,21.09,0.9589,37.68,50.96,1.47,0.0,1.31,0,0.06,9,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,1.0,0.1,89.7,95.0,0.44,3466.7,-1.457,-1.241,-1.911,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0121661,2025-06-17 00:28:18.557584,North,SUB-003,TR-003016,32.3246,74.7901,36.51,68.34,2.1,50.25,70.0,0.84,56.0,-0.0,-20.8,0.0,9.45,0,0.2177,72,High Risk,Communication Failure,2026-09-05T19:42:40.361482,batch_001,-3.49,0.25,60.0,82.6,2.1,0.0,0.73,1.143,0.63,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0038478,2025-06-17 00:27:39.581487,South,SUB-009,TR-009009,17.385,78.4867,41.0,21.35,0.82,49.95,25.91,0.9383,38.45,-14.97,17.59,0.0,3.24,0,0.0495,12,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,1.0,-0.05,84.6,95.0,0.82,-85.1,-1.242,-1.141,-1.33,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0128713,2025-06-17 00:27:09.099615,North,SUB-001,TR-001015,28.6139,77.209,39.0,8.03,0.3,49.94,15.0,0.9675,37.13,-5.87,11.79,0.0,12.0,0,0.0529,7,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-1.0,-0.06,91.9,95.0,0.3,-49.8,-1.729,-1.313,-2.126,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0043230,2025-06-17 00:26:21.698029,North-East,SUB-027,TR-027001,28.5355,76.2346,40.11,24.83,0.94,49.9,26.97,0.9469,38.78,-84.37,-6.55,0.0,1.73,0,0.0245,11,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.11,-0.1,86.7,99.4,0.94,1288.1,-1.194,-1.098,-1.146,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0146914,2025-06-17 00:26:21.368290,West,SUB-021,TR-021016,19.6776,72.7323,37.15,63.13,1.96,49.77,70.0,0.834,56.0,-13.52,32.6,54.28,20.02,0,0.19,70,High Risk,Overload,2026-09-05T19:42:40.361482,batch_001,-2.85,-0.23,58.5,85.8,1.96,-41.5,0.73,1.143,0.415,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0090760,2025-06-17 00:25:28.702409,North,SUB-002,TR-002005,26.9124,75.7873,43.4,61.41,2.25,49.77,58.0,0.845,50.0,78.83,14.07,0.0,4.73,0,0.2004,57,Warning,Generation Drop,2026-09-05T19:42:40.361482,batch_001,3.4,-0.23,61.2,83.0,2.25,560.3,0.193,0.362,0.859,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0061728,2025-06-17 00:24:11.446068,West,SUB-006,TR-006009,23.0225,72.5799,36.25,71.16,1.91,50.39,85.0,0.7397,63.0,55.69,-10.89,0.0,11.68,1,0.6729,98,Critical,Overload,2026-09-05T19:42:40.361482,batch_001,-3.75,0.39,34.9,81.2,1.91,-511.4,1.4,2.054,0.339,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0054701,2025-06-17 00:23:43.889535,North-East,SUB-018,TR-018019,29.0588,76.0231,37.58,59.43,1.76,50.29,70.0,0.7881,56.0,-4.81,-5.46,0.0,15.59,0,0.2008,66,Warning,Frequency Deviation,2026-09-05T19:42:40.361482,batch_001,-2.42,0.29,47.0,87.9,1.76,88.1,0.73,1.143,0.109,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0067430,2025-06-17 00:21:11.162362,West,SUB-025,TR-025011,24.4781,73.3114,39.25,19.98,0.73,50.06,23.16,0.9333,36.78,1.6,19.33,0.0,1.21,0,0.0422,11,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.75,0.06,83.3,96.2,0.73,8.3,-1.365,-1.359,-1.467,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0048825,2025-06-17 00:20:57.369143,North-East,SUB-017,TR-017013,28.296,76.592,45.17,78.95,2.67,49.55,85.0,0.749,63.0,85.93,-24.89,0.0,17.39,0,0.5378,92,Critical,Voltage Fluctuation,2026-09-05T19:42:40.361482,batch_001,5.17,-0.45,37.3,74.2,2.67,-345.2,1.4,2.054,1.502,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0116786,2025-06-17 00:20:28.778964,East,SUB-020,TR-020012,25.5941,82.472,42.45,52.6,2.01,49.77,58.0,0.9,50.0,-67.02,10.61,0.0,21.49,0,0.1441,53,Warning,Communication Failure,2026-09-05T19:42:40.361482,batch_001,2.45,-0.23,75.0,87.8,2.01,-631.7,0.193,0.362,0.492,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0087306,2025-06-17 00:19:37.275537,Central,SUB-016,TR-016007,24.8688,76.6562,39.73,21.74,0.83,50.05,22.77,0.96,40.61,49.54,14.25,0.0,2.16,0,0.0214,7,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.27,0.05,90.0,98.6,0.83,347.6,-1.382,-0.86,-1.314,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0041946,2025-06-17 00:18:08.188068,South,SUB-008,TR-008010,13.0827,80.2707,40.13,31.58,1.15,49.96,40.0,0.9063,44.0,-25.55,8.18,0.0,22.0,0,0.0128,20,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.13,-0.04,76.6,99.4,1.15,-312.3,-0.612,-0.419,-0.824,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0112335,2025-06-17 00:17:44.533162,East,SUB-012,TR-012003,23.2599,77.4126,37.52,54.6,1.84,50.19,58.0,0.9,50.0,-13.44,-7.52,0.0,8.38,0,0.138,50,Warning,Temperature Spike,2026-09-05T19:42:40.361482,batch_001,-2.48,0.19,75.0,87.6,1.84,178.7,0.193,0.362,0.232,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0130554,2025-06-17 00:17:20.402882,West,SUB-025,TR-025008,24.4781,73.3114,40.66,22.56,0.84,49.97,28.61,0.9158,41.01,-103.51,-35.38,0.0,2.81,0,0.0321,11,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.66,-0.03,78.9,96.7,0.84,292.6,-1.121,-0.808,-1.299,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0108290,2025-06-17 00:17:06.698630,Central,SUB-028,TR-028011,20.2884,76.2009,37.09,63.85,1.99,49.77,70.0,0.84,56.0,18.05,26.32,0.0,29.24,0,0.1916,71,High Risk,Generation Drop,2026-09-05T19:42:40.361482,batch_001,-2.91,-0.23,60.0,85.4,1.99,68.6,0.73,1.143,0.461,2026-09-05T19:42:42.027189,1.0,1,0,2025-06-17
EVT-0027098,2025-06-17 00:17:01.944964,East,SUB-023,TR-023002,21.2787,82.1406,40.02,15.85,0.62,49.93,15.0,0.9737,36.86,4.84,-0.11,0.0,12.0,0,0.0143,4,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.02,-0.07,93.4,99.9,0.62,-4400.0,-1.729,-1.348,-1.636,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0007504,2025-06-17 00:16:52.027473,West,SUB-007,TR-007018,18.5204,73.8567,40.86,19.11,0.76,49.9,23.6,0.9762,40.02,41.86,-6.12,0.0,3.27,0,0.0546,11,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.86,-0.1,94.0,95.7,0.76,-684.0,-1.345,-0.937,-1.421,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
EVT-0069557,2025-06-17 00:16:21.302502,North,SUB-002,TR-002008,26.9124,75.7873,39.68,36.15,1.38,50.0,28.34,0.9647,39.36,-63.05,-35.76,0.0,12.0,0,0.013,12,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.32,0.0,91.2,98.4,1.38,176.3,-1.133,-1.023,-0.472,2026-09-05T19:42:42.027189,1.0,0,0,2025-06-17
