event_id,timestamp,region,substation_id,transformer_id,latitude,longitude,voltage_kv,current_amp,power_mw,frequency_hz,load_percent,power_factor,temperature_c,energy_generated_mwh,energy_consumed_mwh,outage_duration_min,communication_latency_ms,fault_indicator,anomaly_score,risk_score,status,anomaly_type
EVT-0019935,2025-04-16 14:23:15.545114,Central,SUB-028,TR-028009,20.2884,76.2009,43.74,73.68,2.64,49.74,90.0,0.8177,56.0,-47.99,-13.75,0.0,30.45,0,0.4035,87,Critical,Frequency Deviation
EVT-0019936,2025-04-26 17:20:47.353495,North-East,SUB-017,TR-017009,28.296,76.592,42.42,64.85,2.31,50.26,70.91,0.84,56.0,-50.42,-29.24,0.0,21.87,0,0.1838,63,Warning,Frequency Deviation
EVT-0019937,2025-05-14 19:14:05.469023,South,SUB-022,TR-022020,15.2993,74.124,40.25,21.28,0.81,49.99,22.7,0.9442,38.82,43.12,-0.98,0.0,2.17,0,0.0123,6,Normal,Normal
EVT-0019938,2025-04-16 11:44:30.805995,North-East,SUB-027,TR-027013,28.5355,76.2346,39.52,51.35,1.94,50.01,48.0,0.9551,41.78,-31.37,23.14,0.0,8.03,0,0.0206,23,Normal,Normal
EVT-0019939,2025-05-03 19:18:42.828555,West,SUB-025,TR-025008,24.4781,73.3114,40.71,33.25,1.22,50.07,29.61,0.9,39.36,57.49,13.44,0.0,4.64,0,0.042,15,Normal,Normal
EVT-0019940,2025-06-14 11:55:32.960139,North,SUB-001,TR-001003,28.6139,77.209,36.46,86.44,2.29,49.58,100.0,0.725,68.07,35.21,-30.7,0.0,46.63,1,0.8426,100,Critical,Compound Anomaly
EVT-0019941,2025-06-28 13:24:31.453527,West,SUB-021,TR-021014,19.6776,72.7323,39.81,31.34,1.17,50.02,48.0,0.9346,42.71,31.45,-11.68,0.0,2.44,0,0.0117,27,Normal,Normal
EVT-0019942,2025-05-04 03:34:23.029690,South,SUB-022,TR-022001,15.2993,74.124,41.0,9.45,0.36,50.04,21.42,0.9342,41.84,17.67,-1.08,0.0,12.0,0,0.0472,10,Normal,Normal
EVT-0019943,2025-05-09 16:25:53.610844,North,SUB-004,TR-004019,25.2048,77.3948,34.67,87.29,2.36,49.58,95.92,0.78,63.0,-47.63,-33.82,0.0,7.89,1,0.8201,100,Critical,Compound Anomaly
EVT-0019944,2025-06-14 07:54:45.799025,Central,SUB-028,TR-028014,20.2884,76.2009,43.57,56.79,2.08,49.82,70.0,0.84,56.0,100.85,3.14,0.0,24.56,1,0.408,80,High Risk,Voltage Fluctuation
EVT-0019945,2025-05-16 23:40:35.154390,South,SUB-026,TR-026005,17.3618,78.531,43.12,56.15,2.18,49.84,58.0,0.9,50.0,-15.03,3.12,0.0,16.87,0,0.1558,57,Warning,Temperature Spike
EVT-0019946,2025-05-08 00:10:17.673756,West,SUB-025,TR-025007,24.4781,73.3114,42.99,43.7,1.66,49.76,58.0,0.8841,50.0,-95.62,16.09,0.0,21.17,0,0.1726,61,Warning,Unexpected Consumption
EVT-0019947,2025-06-09 06:02:00.030929,North-East,SUB-017,TR-017015,28.296,76.592,40.78,38.88,1.5,50.06,38.36,0.9475,43.14,55.43,-23.65,0.0,9.45,0,0.044,22,Normal,Normal
EVT-0019948,2025-04-19 19:48:49.369694,Central,SUB-014,TR-014001,26.8206,80.2701,40.52,14.48,0.55,50.02,15.59,0.9295,37.86,-24.17,42.25,0.0,11.72,0,0.0245,5,Normal,Normal
EVT-0019949,2025-05-05 18:42:30.409309,North,SUB-003,TR-003012,32.3246,74.7901,37.62,63.07,2.14,49.81,72.36,0.9,53.08,-2.82,35.41,0.0,6.5,0,0.1524,63,Warning,Voltage Fluctuation
EVT-0019950,2025-04-24 09:34:43.705242,East,SUB-020,TR-020016,25.5941,82.472,40.53,41.74,1.57,50.03,48.0,0.9282,40.4,3.75,-10.36,0.0,2.0,0,0.027,26,Normal,Normal
EVT-0019951,2025-04-08 05:53:24.444072,East,SUB-013,TR-013007,21.1466,79.0882,42.54,59.83,2.26,49.81,58.0,0.8869,50.0,-31.49,27.17,0.0,3.35,0,0.1442,57,Warning,Transformer Fault
EVT-0019952,2025-06-29 18:28:27.928172,East,SUB-011,TR-011020,22.5726,88.3639,37.39,67.63,2.12,50.27,70.0,0.84,56.0,-116.81,23.48,0.0,5.76,0,0.1859,70,High Risk,Frequency Deviation
EVT-0019953,2025-06-05 01:21:58.940593,North,SUB-024,TR-024002,26.7461,78.9824,43.68,75.79,2.58,50.34,85.0,0.78,63.0,68.68,2.51,0.0,27.94,0,0.4464,91,Critical,Voltage Fluctuation
EVT-0019954,2025-04-26 02:47:41.666493,East,SUB-011,TR-011020,22.5726,88.3639,41.0,22.23,0.84,50.02,20.04,0.9233,37.84,-52.74,17.94,0.0,12.0,0,0.0449,11,Normal,Normal
EVT-0019955,2025-04-23 13:35:55.058973,East,SUB-013,TR-013016,21.1466,79.0882,35.92,94.32,2.64,49.68,100.0,0.78,63.0,64.27,42.05,0.0,34.03,0,0.5838,100,Critical,Compound Anomaly
EVT-0019956,2025-06-10 07:16:03.037530,Central,SUB-014,TR-014005,26.8206,80.2701,39.63,48.27,1.77,49.99,48.0,0.9231,44.54,53.32,4.63,0.0,1.24,0,0.0162,29,Normal,Normal
EVT-0019957,2025-04-09 11:02:34.036433,West,SUB-006,TR-006004,23.0225,72.5799,39.0,41.65,1.54,49.96,48.0,0.9481,43.58,-11.36,-2.79,0.0,6.87,0,0.0475,29,Normal,Normal
EVT-0019958,2025-04-28 06:58:44.134436,North,SUB-004,TR-004007,25.2048,77.3948,37.15,57.38,1.82,49.8,58.93,0.8556,50.0,2.9,-10.48,0.0,7.6,0,0.1687,56,Warning,Generation Drop
EVT-0019959,2025-05-31 12:43:08.424743,North,SUB-002,TR-002004,26.9124,75.7873,41.0,32.63,1.24,50.02,48.0,0.9304,43.67,54.24,20.87,0.0,12.0,0,0.043,30,Low,Generation Drop
EVT-0019960,2025-05-15 10:11:41.344307,North,SUB-024,TR-024003,26.7461,78.9824,39.79,38.64,1.41,50.1,48.0,0.9175,40.95,-5.46,25.7,0.0,4.68,0,0.0286,26,Normal,Normal
EVT-0019961,2025-04-21 18:19:50.233499,East,SUB-011,TR-011015,22.5726,88.3639,39.0,23.22,0.85,50.02,28.52,0.9371,38.84,-18.03,-27.85,0.0,11.4,0,0.0439,18,Normal,Normal
EVT-0019962,2025-05-10 16:01:06.727232,West,SUB-019,TR-019016,22.3167,78.03,41.0,44.36,1.68,49.98,48.0,0.9228,42.61,41.33,-39.09,0.0,2.89,0,0.0431,27,Normal,Normal
EVT-0019963,2025-05-29 02:34:33.956719,West,SUB-007,TR-007017,18.5204,73.8567,43.15,46.78,1.82,50.26,58.0,0.9,50.0,-33.53,13.72,18.7,3.77,0,0.1775,61,Warning,Frequency Deviation
EVT-0019964,2025-05-19 18:07:25.526881,East,SUB-012,TR-012006,23.2599,77.4126,39.0,37.48,1.33,49.94,36.27,0.9103,40.28,-44.28,20.79,0.0,3.04,0,0.0513,18,Normal,Normal
EVT-0019965,2025-06-05 13:59:42.648373,West,SUB-019,TR-019010,22.3167,78.03,41.0,39.09,1.48,49.91,48.0,0.9257,39.35,-28.79,11.48,0.0,1.44,0,0.0573,29,Normal,Normal
EVT-0019966,2025-06-04 21:52:18.891841,South,SUB-022,TR-022017,15.2993,74.124,40.58,14.67,0.59,49.98,21.6,0.9861,38.64,31.05,45.37,0.0,12.0,0,0.0278,8,Normal,Normal
EVT-0019967,2025-05-07 09:01:46.106918,Central,SUB-014,TR-014019,26.8206,80.2701,37.54,76.2,2.4,50.23,76.53,0.84,56.0,35.47,37.74,0.0,5.24,0,0.2272,70,High Risk,Generation Drop
EVT-0019968,2025-05-15 16:36:27.874310,West,SUB-007,TR-007016,18.5204,73.8567,40.17,40.38,1.52,50.05,48.0,0.9351,44.06,49.49,1.97,0.0,4.75,0,0.017,24,Normal,Normal
EVT-0019969,2025-05-08 06:37:10.103749,East,SUB-023,TR-023010,21.2787,82.1406,39.59,29.65,1.09,49.94,31.21,0.9309,44.04,54.62,31.04,0.0,2.4,0,0.0273,13,Normal,Normal
EVT-0019970,2025-06-07 22:25:01.190943,South,SUB-009,TR-009001,17.385,78.4867,36.6,59.23,1.95,50.22,58.0,0.9,50.0,-34.48,-3.63,0.0,38.0,0,0.1796,62,Warning,Overload
EVT-0019971,2025-04-05 14:57:35.937306,West,SUB-025,TR-025015,24.4781,73.3114,34.63,98.76,2.67,50.32,100.0,0.78,65.7,72.14,15.94,0.0,9.29,0,0.6579,98,Critical,Compound Anomaly
EVT-0019972,2025-04-20 04:03:53.645657,North,SUB-003,TR-003008,32.3246,74.7901,39.91,15.48,0.58,49.96,22.07,0.9316,39.7,-99.17,19.66,0.0,2.51,0,0.0111,7,Normal,Normal
EVT-0019973,2025-04-30 23:43:42.984571,East,SUB-012,TR-012019,23.2599,77.4126,40.83,38.43,1.45,49.91,40.0,0.9266,44.0,-27.66,-6.35,0.0,3.79,0,0.0508,28,Normal,Normal
EVT-0019974,2025-06-07 03:39:05.338177,East,SUB-012,TR-012019,23.2599,77.4126,43.07,60.0,2.3,49.8,58.0,0.8892,50.0,46.81,13.21,0.0,9.36,0,0.1655,56,Warning,Generation Drop
EVT-0019975,2025-06-14 07:27:48.586722,West,SUB-025,TR-025011,24.4781,73.3114,37.58,52.02,1.76,50.18,64.11,0.9,50.0,-44.3,11.54,0.0,10.97,0,0.1335,57,Warning,Voltage Fluctuation
EVT-0019976,2025-04-09 18:35:03.204395,West,SUB-005,TR-005003,19.076,72.8777,43.49,45.57,1.74,49.83,58.0,0.878,50.0,19.66,-27.69,0.0,6.43,0,0.181,56,Warning,Generation Drop
EVT-0019977,2025-06-25 20:07:09.774215,West,SUB-021,TR-021005,19.6776,72.7323,37.12,46.36,1.55,49.8,58.0,0.9,50.0,47.89,15.94,0.0,15.01,0,0.1555,54,Warning,Generation Drop
EVT-0019978,2025-06-18 20:44:10.181205,North-East,SUB-017,TR-017015,28.296,76.592,42.8,42.45,1.64,50.25,58.0,0.9,50.0,0.52,-7.2,0.0,9.09,0,0.162,56,Warning,Generation Drop
EVT-0019979,2025-06-19 14:14:18.075345,North-East,SUB-018,TR-018010,29.0588,76.0231,40.36,42.53,1.64,49.99,48.0,0.9531,41.0,17.94,3.95,0.0,12.0,0,0.0156,23,Normal,Normal
EVT-0019980,2025-06-02 11:48:23.087169,South,SUB-009,TR-009008,17.385,78.4867,39.89,38.69,1.46,49.92,48.0,0.9432,39.43,3.56,-9.89,0.0,1.99,0,0.02,23,Normal,Normal
EVT-0019981,2025-04-10 03:40:03.619860,North,SUB-004,TR-004018,25.2048,77.3948,39.67,21.43,0.78,49.98,23.38,0.9173,38.71,-33.76,-5.01,0.0,2.59,0,0.0181,6,Normal,Normal
EVT-0019982,2025-05-30 11:30:27.717021,North-East,SUB-017,TR-017016,28.296,76.592,37.09,79.85,2.38,49.74,90.0,0.8053,60.89,97.67,-12.56,0.0,7.13,0,0.4154,86,Critical,Frequency Deviation
EVT-0019983,2025-06-02 11:27:33.616922,North-East,SUB-017,TR-017006,28.296,76.592,39.62,41.11,1.55,49.92,48.0,0.9507,40.15,-88.21,-11.74,0.0,4.29,0,0.0315,27,Normal,Normal
EVT-0019984,2025-05-25 13:48:45.025761,Central,SUB-028,TR-028017,20.2884,76.2009,39.2,52.73,1.9,50.09,48.0,0.9216,41.13,0.18,13.85,0.0,10.33,0,0.051,29,Normal,Normal
EVT-0019985,2025-06-04 18:33:22.132910,West,SUB-019,TR-019003,22.3167,78.03,40.68,38.51,1.45,50.02,41.68,0.9252,40.32,36.76,36.41,0.0,1.32,0,0.0318,23,Normal,Normal
EVT-0019986,2025-04-16 05:43:48.359938,South,SUB-022,TR-022006,15.2993,74.124,41.0,12.81,0.5,49.91,17.37,0.9591,38.28,-45.08,9.7,0.0,3.39,0,0.0586,11,Normal,Normal
EVT-0019987,2025-04-09 10:35:24.483272,South,SUB-008,TR-008019,13.0827,80.2707,41.46,51.75,2.0,49.9,66.0,0.9308,49.25,-42.09,-31.68,23.47,22.0,0,0.0788,54,Warning,Temperature Spike
EVT-0019988,2025-04-11 21:30:55.299617,North-East,SUB-018,TR-018007,29.0588,76.0231,43.35,44.16,1.72,49.85,58.0,0.9,50.0,44.23,-10.68,0.0,18.05,0,0.1644,56,Warning,Generation Drop
EVT-0019989,2025-05-01 18:20:03.846082,East,SUB-011,TR-011009,22.5726,88.3639,37.43,59.84,1.99,50.19,61.47,0.8875,50.0,-40.32,-3.42,0.0,6.58,0,0.1444,55,Warning,Transformer Fault
EVT-0019990,2025-06-29 21:54:37.334322,North,SUB-024,TR-024004,26.7461,78.9824,39.41,30.71,1.12,50.02,25.94,0.9237,43.61,77.57,7.97,0.0,4.57,0,0.0272,13,Normal,Normal
EVT-0019991,2025-05-01 19:32:23.886004,Central,SUB-015,TR-015009,25.3948,79.4625,40.64,10.7,0.42,49.98,15.0,0.9682,39.68,-23.59,-20.27,0.0,6.9,0,0.0292,4,Normal,Normal
EVT-0019992,2025-04-10 13:24:51.887092,East,SUB-023,TR-023006,21.2787,82.1406,34.67,90.27,2.44,49.69,100.0,0.78,70.74,-20.19,-17.55,0.0,8.91,1,0.896,100,Critical,Compound Anomaly
EVT-0019993,2025-06-22 09:13:13.657775,Central,SUB-014,TR-014012,26.8206,80.2701,40.82,39.57,1.53,49.9,48.0,0.9466,39.71,25.03,-16.08,0.0,5.94,0,0.053,31,Low,Generation Drop
EVT-0019994,2025-05-22 22:10:14.485245,North-East,SUB-027,TR-027003,28.5355,76.2346,42.32,46.89,1.78,50.23,58.0,0.8984,50.0,48.29,13.61,0.0,15.33,0,0.1388,55,Warning,Generation Drop
EVT-0019995,2025-06-04 07:32:55.477942,South,SUB-008,TR-008011,13.0827,80.2707,39.18,45.19,1.66,49.92,42.37,0.9398,38.9,7.75,44.33,0.0,12.0,0,0.0488,24,Normal,Normal
EVT-0019996,2025-05-02 15:32:55.614338,South,SUB-026,TR-026018,17.3618,78.531,36.63,65.72,2.02,50.29,79.46,0.84,56.0,36.11,28.51,0.0,54.87,0,0.3004,82,High Risk,Frequency Deviation
EVT-0019997,2025-04-06 03:39:53.655921,East,SUB-023,TR-023017,21.2787,82.1406,40.75,21.43,0.79,50.0,15.59,0.9074,39.74,80.58,36.35,0.0,3.89,0,0.0306,4,Normal,Normal
EVT-0019998,2025-04-05 16:35:01.570258,South,SUB-022,TR-022007,15.2993,74.124,43.15,77.57,3.01,50.24,84.0,0.9,50.0,-87.12,7.4,0.0,22.12,0,0.2904,76,High Risk,Overload
EVT-0019999,2025-06-09 17:42:05.017943,North-East,SUB-017,TR-017016,28.296,76.592,43.68,69.16,2.54,50.23,80.82,0.84,56.0,110.89,22.87,0.0,19.94,0,0.3106,81,High Risk,Voltage Fluctuation
EVT-0020000,2025-06-28 17:10:09.200607,West,SUB-006,TR-006014,23.0225,72.5799,34.51,92.34,2.31,50.39,94.75,0.7264,64.84,33.28,4.88,0.0,33.78,0,0.6432,98,Critical,Compound Anomaly
EVT-0020001,2025-05-05 21:04:29.380144,North,SUB-029,TR-029016,26.9124,75.7873,37.37,53.34,1.79,50.21,58.0,0.9,50.0,-11.54,21.28,0.0,4.37,0,0.1478,60,Warning,Power Factor Anomaly
EVT-0020002,2025-06-14 04:12:50.516638,Central,SUB-028,TR-028013,20.2884,76.2009,44.44,76.67,2.66,50.45,85.0,0.78,63.0,-42.85,-23.44,0.0,90.0,0,0.4989,93,Critical,Frequency Deviation
EVT-0020003,2025-05-20 21:03:46.990522,West,SUB-021,TR-021010,19.6776,72.7323,36.13,73.39,2.07,49.69,85.0,0.78,63.0,-17.31,5.45,0.0,16.64,0,0.4492,88,Critical,Voltage Fluctuation
EVT-0020004,2025-06-14 22:16:29.383479,West,SUB-021,TR-021001,19.6776,72.7323,39.0,15.47,0.56,50.02,17.24,0.9265,37.62,-31.95,6.66,0.0,2.35,0,0.0435,6,Normal,Normal
EVT-0020005,2025-04-28 21:12:33.468107,North-East,SUB-018,TR-018019,29.0588,76.0231,40.84,31.23,1.21,50.02,21.24,0.9517,39.43,56.09,-8.81,0.0,3.9,0,0.0376,8,Normal,Normal
EVT-0020006,2025-04-03 15:17:06.914931,South,SUB-026,TR-026013,17.3618,78.531,39.0,46.43,1.69,50.07,48.0,0.9324,43.11,-42.07,-16.39,0.0,1.93,0,0.0538,28,Normal,Normal
EVT-0020007,2025-06-23 01:32:53.761690,North-East,SUB-017,TR-017005,28.296,76.592,39.58,18.47,0.7,49.92,21.27,0.9537,38.09,59.61,10.95,0.0,1.56,0,0.0321,4,Normal,Normal
EVT-0020008,2025-05-18 00:13:53.491118,West,SUB-019,TR-019006,22.3167,78.03,39.0,12.43,0.47,50.1,20.41,0.9606,35.4,-10.3,-19.07,0.0,3.65,0,0.0597,6,Normal,Normal
EVT-0020009,2025-05-20 08:42:01.243278,South,SUB-008,TR-008016,13.0827,80.2707,35.51,85.59,2.0,49.65,90.64,0.6593,63.0,-59.26,24.49,0.0,13.7,1,0.7696,100,Critical,Compound Anomaly
EVT-0020010,2025-05-29 21:18:44.058501,North-East,SUB-027,TR-027006,28.5355,76.2346,40.76,17.9,0.69,50.05,22.93,0.9504,40.51,69.06,-4.46,0.0,2.39,0,0.041,10,Normal,Normal
EVT-0020011,2025-06-01 23:57:29.144465,East,SUB-013,TR-013002,21.1466,79.0882,39.0,19.85,0.74,50.08,28.22,0.9515,41.09,-13.52,7.01,0.0,2.62,0,0.056,17,Normal,Normal
EVT-0020012,2025-05-30 08:59:46.284859,South,SUB-026,TR-026007,17.3618,78.531,37.64,69.72,2.36,49.8,76.07,0.9,50.0,-53.36,25.64,0.0,4.61,0,0.1848,66,Warning,Temperature Spike
EVT-0020013,2025-05-29 22:57:39.547840,West,SUB-019,TR-019001,22.3167,78.03,35.44,76.65,2.12,50.4,85.0,0.78,63.24,52.8,2.09,0.0,26.63,0,0.4965,93,Critical,Generation Drop
EVT-0020014,2025-05-10 00:55:07.168391,West,SUB-021,TR-021018,19.6776,72.7323,42.69,54.56,2.07,50.17,58.0,0.8899,50.0,-10.91,-25.96,0.0,4.42,0,0.1457,56,Warning,Communication Failure
EVT-0020015,2025-04-05 19:58:01.868405,West,SUB-025,TR-025008,24.4781,73.3114,40.38,29.9,1.09,49.93,36.98,0.904,43.28,47.18,-30.33,0.0,2.5,0,0.0286,17,Normal,Normal
EVT-0020016,2025-06-23 00:49:04.329724,Central,SUB-014,TR-014003,26.8206,80.2701,39.39,39.5,1.38,49.92,40.0,0.8878,44.0,7.46,38.61,0.0,11.38,0,0.0451,28,Normal,Normal
EVT-0020017,2025-05-20 19:23:19.112352,South,SUB-008,TR-008007,13.0827,80.2707,35.59,74.78,1.9,49.57,85.0,0.7146,63.0,-57.38,-0.78,0.0,90.0,0,0.515,89,Critical,Voltage Fluctuation
EVT-0020018,2025-04-25 15:08:44.953553,South,SUB-008,TR-008019,13.0827,80.2707,42.86,62.4,2.03,50.24,77.74,0.7596,56.0,-19.84,3.03,0.0,33.44,0,0.2814,76,High Risk,Power Factor Anomaly
EVT-0020019,2025-04-06 11:15:43.445080,South,SUB-008,TR-008011,13.0827,80.2707,39.0,35.52,1.33,50.1,48.0,0.9624,41.95,-19.18,23.34,0.0,1.99,0,0.06,29,Normal,Normal
EVT-0020020,2025-04-26 01:17:23.724541,East,SUB-020,TR-020019,25.5941,82.472,40.41,32.97,1.2,49.84,40.0,0.9039,44.0,46.35,18.86,67.75,12.08,0,0.0488,27,Normal,Normal
EVT-0020021,2025-05-31 17:42:01.363869,South,SUB-010,TR-010014,12.9716,77.5946,42.67,54.33,2.09,50.16,58.0,0.9,50.0,23.17,7.26,0.0,10.07,0,0.1394,53,Warning,Generation Drop
EVT-0020022,2025-06-13 06:25:00.443265,South,SUB-008,TR-008001,13.0827,80.2707,37.08,61.41,2.05,49.84,64.08,0.9,50.0,76.38,-2.62,0.0,15.99,0,0.1497,61,Warning,Generation Drop
EVT-0020023,2025-05-25 00:59:21.558638,East,SUB-013,TR-013008,21.1466,79.0882,40.0,37.05,1.36,50.06,40.0,0.9201,44.0,-16.63,-18.39,0.0,5.77,0,0.0126,19,Normal,Normal
EVT-0020024,2025-05-18 09:33:51.613911,West,SUB-019,TR-019015,22.3167,78.03,41.0,51.95,2.06,50.01,48.0,0.9684,42.02,-18.05,-3.93,0.0,10.03,0,0.0426,30,Low,Frequency Deviation
EVT-0020025,2025-05-01 14:36:34.703786,North,SUB-004,TR-004004,25.2048,77.3948,40.73,46.4,1.82,49.99,48.0,0.9605,40.15,-11.53,-28.98,0.0,8.78,0,0.0319,28,Normal,Normal
EVT-0020026,2025-05-12 19:07:23.330192,East,SUB-023,TR-023005,21.2787,82.1406,42.48,51.0,1.9,49.83,58.0,0.8758,50.0,-17.39,11.71,0.0,6.74,0,0.1408,55,Warning,Voltage Fluctuation
EVT-0020027,2025-06-03 06:45:44.688192,East,SUB-023,TR-023009,21.2787,82.1406,35.95,78.31,2.2,50.4,85.0,0.78,63.0,-32.88,10.14,21.27,8.47,1,0.673,100,Critical,Compound Anomaly
EVT-0020028,2025-05-14 05:49:04.981392,West,SUB-007,TR-007005,18.5204,73.8567,39.3,22.13,0.81,49.98,25.64,0.933,39.46,5.68,-4.04,0.0,6.3,0,0.0323,15,Normal,Normal
EVT-0020029,2025-06-29 13:22:10.444858,North,SUB-004,TR-004009,25.2048,77.3948,42.6,78.66,2.87,50.21,84.0,0.8558,51.79,-23.16,16.63,0.0,38.0,1,0.4782,88,Critical,Overload
EVT-0020030,2025-05-02 06:53:19.952590,South,SUB-022,TR-022006,15.2993,74.124,40.43,33.2,1.25,50.1,38.71,0.9339,39.89,-14.02,0.56,0.0,8.59,0,0.0373,21,Normal,Normal
EVT-0020031,2025-05-26 03:13:12.134097,West,SUB-005,TR-005018,19.076,72.8777,40.1,19.37,0.74,49.97,20.75,0.9514,40.66,13.07,-18.05,0.0,3.46,0,0.0097,2,Normal,Normal
EVT-0020032,2025-06-06 08:22:18.838939,North-East,SUB-018,TR-018018,29.0588,76.0231,41.0,38.99,1.53,50.09,48.0,0.959,43.93,32.75,-14.1,0.0,8.57,0,0.0582,30,Low,Generation Drop
EVT-0020033,2025-04-03 20:51:58.192863,East,SUB-020,TR-020014,25.5941,82.472,39.81,20.59,0.79,50.09,18.8,0.9693,35.89,40.82,-2.49,0.0,3.47,0,0.0253,5,Normal,Normal
EVT-0020034,2025-05-06 06:44:11.822099,South,SUB-009,TR-009008,17.385,78.4867,40.03,36.37,1.4,49.96,40.18,0.96,44.0,-6.53,9.42,0.0,3.61,0,0.0092,19,Normal,Normal
EVT-0020035,2025-04-24 17:07:18.929593,West,SUB-007,TR-007012,18.5204,73.8567,43.03,72.87,2.63,50.3,70.0,0.84,56.0,-10.18,-33.32,0.0,4.35,0,0.2093,69,Warning,Frequency Deviation
EVT-0020036,2025-04-22 04:47:47.960126,North-East,SUB-017,TR-017005,28.296,76.592,39.66,28.87,1.03,49.98,23.53,0.9,35.09,5.81,8.75,0.0,1.88,0,0.0171,5,Normal,Normal
EVT-0020037,2025-05-31 14:37:23.433677,North-East,SUB-017,TR-017018,28.296,76.592,40.81,42.14,1.61,50.03,48.0,0.9347,40.06,16.86,24.42,0.0,11.8,0,0.0384,24,Normal,Normal
EVT-0020038,2025-06-15 03:30:11.157191,East,SUB-020,TR-020013,25.5941,82.472,40.9,33.4,1.31,49.9,40.0,0.961,44.0,9.33,-14.55,28.02,3.56,0,0.055,27,Normal,Normal
EVT-0020039,2025-06-06 17:27:25.850863,Central,SUB-014,TR-014016,26.8206,80.2701,40.95,32.17,1.21,50.06,45.73,0.9202,40.99,-11.42,22.04,0.0,6.12,0,0.0506,32,Low,Generation Drop
EVT-0020040,2025-04-13 11:30:29.135784,North,SUB-002,TR-002018,26.9124,75.7873,40.94,46.18,1.79,50.1,48.0,0.9478,42.4,16.63,6.05,0.0,1.73,0,0.0577,35,Low,Generation Drop
EVT-0020041,2025-04-01 20:52:53.268609,West,SUB-005,TR-005002,19.076,72.8777,42.36,54.08,1.7,50.23,58.0,0.74,50.0,57.23,11.15,0.0,28.81,0,0.1945,54,Warning,Power Factor Anomaly
EVT-0020042,2025-04-30 03:54:29.735003,North,SUB-002,TR-002003,26.9124,75.7873,42.49,45.97,1.76,49.79,58.0,0.9,50.0,-39.77,33.14,0.0,13.74,0,0.1406,57,Warning,Overload
EVT-0020043,2025-04-08 15:49:52.212965,Central,SUB-015,TR-015015,25.3948,79.4625,43.35,77.74,2.82,50.15,81.59,0.8353,50.0,-38.44,-30.39,0.0,15.02,0,0.2827,73,High Risk,Power Factor Anomaly
EVT-0020044,2025-04-23 15:09:16.715390,West,SUB-019,TR-019007,22.3167,78.03,35.61,90.85,2.39,49.61,100.0,0.7377,63.0,18.56,38.02,15.17,8.0,0,0.6243,100,Critical,Compound Anomaly
EVT-0020045,2025-06-11 18:27:58.622117,North,SUB-004,TR-004005,25.2048,77.3948,36.26,60.58,1.84,49.7,70.0,0.84,56.0,24.35,27.67,0.0,10.13,0,0.2376,74,High Risk,Frequency Deviation
EVT-0020046,2025-05-15 19:09:40.583988,West,SUB-021,TR-021015,19.6776,72.7323,42.56,74.65,2.67,49.81,70.0,0.84,56.0,21.49,74.44,12.32,5.41,1,0.3687,78,High Risk,Generation Drop
EVT-0020047,2025-04-14 02:22:01.512263,West,SUB-007,TR-007013,18.5204,73.8567,40.82,20.33,0.76,49.92,21.47,0.9107,37.79,40.58,1.93,0.0,12.0,0,0.0482,9,Normal,Normal
EVT-0020048,2025-05-14 03:43:21.049179,South,SUB-010,TR-010015,12.9716,77.5946,41.0,28.24,1.08,50.02,24.67,0.9343,41.87,22.57,14.41,0.0,1.28,0,0.0438,14,Normal,Normal
EVT-0020049,2025-05-09 07:20:59.449523,North,SUB-003,TR-003006,32.3246,74.7901,36.53,61.5,1.95,49.76,64.6,0.8683,50.0,-24.37,20.21,0.0,31.55,0,0.1979,63,Warning,Overload
EVT-0020050,2025-06-04 06:00:36.538744,South,SUB-022,TR-022013,15.2993,74.124,39.87,25.34,0.95,49.9,38.94,0.9435,41.8,-3.83,22.32,0.0,11.21,0,0.0252,18,Normal,Normal
EVT-0020051,2025-05-20 00:46:45.832101,West,SUB-025,TR-025005,24.4781,73.3114,42.33,46.45,1.61,50.24,58.0,0.8206,50.0,56.76,-14.91,28.21,5.47,0,0.1669,56,Warning,Generation Drop
EVT-0020052,2025-04-16 03:58:59.204403,West,SUB-019,TR-019010,22.3167,78.03,39.91,27.32,1.02,50.01,26.35,0.9323,41.65,35.38,35.92,0.0,6.69,0,0.0047,7,Normal,Normal
EVT-0020053,2025-05-25 15:48:08.726672,West,SUB-021,TR-021005,19.6776,72.7323,40.68,44.67,1.68,49.99,48.0,0.9259,41.54,29.7,-12.19,0.0,12.0,0,0.0284,29,Normal,Normal
EVT-0020054,2025-06-06 23:58:43.414550,North,SUB-024,TR-024015,26.7461,78.9824,40.15,28.71,1.12,50.03,32.52,0.9702,42.69,6.07,-29.94,0.0,5.19,0,0.0125,11,Normal,Normal
EVT-0020055,2025-06-15 15:54:32.650083,West,SUB-019,TR-019010,22.3167,78.03,39.92,41.09,1.48,49.98,48.0,0.9,43.32,34.07,-30.4,0.0,12.0,0,0.0074,25,Normal,Normal
EVT-0020056,2025-06-14 19:05:56.307755,West,SUB-025,TR-025007,24.4781,73.3114,36.54,59.74,1.72,49.73,70.0,0.7863,56.0,50.89,10.14,0.0,28.55,0,0.2393,74,High Risk,Frequency Deviation
EVT-0020057,2025-06-23 18:43:45.749200,North,SUB-002,TR-002017,26.9124,75.7873,41.0,31.5,1.24,50.04,37.72,0.9629,40.65,17.53,-16.84,0.0,3.64,0,0.0487,20,Normal,Normal
